v1,two_yr_recidivism,number_of_priors,age_above_fourtyfive,age_below_twentyfive,female,misdemeanor,ethnicity,probability,predicted,recidivism
3352,no,-.68435776,yes,no,Male,yes,Caucasian,.19389613,0,0
1816,no,-.68435776,yes,no,Female,no,Caucasian,.16778377,0,0
2983,yes,-.26275212,no,no,Female,no,Caucasian,.39561883,0,1
3687,yes,.58045918,yes,no,Female,no,Caucasian,.38440186,0,1
4362,yes,-.26275212,no,no,Male,yes,Caucasian,.42485452,0,1
4624,no,-.68435776,no,yes,Female,yes,Caucasian,.44097969,0,0
4305,no,-.47355494,no,no,Male,yes,Caucasian,.3900618,0,0
5984,yes,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,1
2119,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
1841,yes,-.26275212,no,no,Female,no,Caucasian,.39561883,0,1
744,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
138,yes,-.0519493,no,no,Female,no,Caucasian,.44475842,0,1
2585,yes,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,1
408,yes,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,1
110,no,-.26275212,no,no,Female,no,Caucasian,.37207395,0,0
3670,yes,1.0020648,yes,no,Female,yes,Caucasian,.41023386,0,1
4583,no,-.0519493,no,no,Male,yes,Caucasian,.4646287,0,0
3137,no,-.26275212,no,no,Male,no,Caucasian,.47337195,0,0
2795,yes,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,1
3967,no,-.68435776,no,yes,Female,no,Caucasian,.47381425,0,0
1629,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
5357,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
2166,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
1795,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
784,yes,-.47355494,yes,no,Female,no,Caucasian,.22441177,0,1
2587,yes,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,1
3683,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
2539,no,-.47355494,no,no,Female,no,Caucasian,.34184587,0,0
1665,yes,-.0519493,yes,no,Male,yes,Caucasian,.28949049,0,1
2220,yes,-.26275212,yes,no,Female,no,Caucasian,.24354821,0,1
2211,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
4571,yes,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,1
5824,no,-.47355494,no,no,Male,no,Caucasian,.44800654,0,0
1995,yes,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,1
4601,yes,-.0519493,yes,no,Male,no,Caucasian,.36625001,0,1
4618,no,-.47355494,no,no,Male,no,Caucasian,.44800654,0,0
2832,yes,-.47355494,no,no,Female,yes,Caucasian,.32002422,0,1
3935,no,-.26275212,no,no,Male,no,Caucasian,.4884561,0,0
3503,no,-.47355494,yes,no,Male,yes,Caucasian,.22283636,0,0
598,no,-.47355494,yes,no,Male,no,Caucasian,.29271966,0,0
5723,no,-.0519493,yes,no,Male,no,Caucasian,.34121034,0,0
916,no,-.26275212,yes,no,Male,yes,Caucasian,.28412876,0,0
3297,yes,-.26275212,yes,no,Male,no,Caucasian,.32940379,0,1
3227,yes,-.68435776,no,no,Female,yes,Caucasian,.25526798,0,1
3011,no,-.0519493,yes,no,Male,no,Caucasian,.36563179,0,0
3298,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
3342,no,-.26275212,no,no,Male,no,Caucasian,.46494469,0,0
5736,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
2559,yes,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,1
5186,no,-.26275212,no,no,Male,no,Caucasian,.48292303,0,0
1918,no,-.26275212,no,no,Female,no,Caucasian,.38239324,0,0
454,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
3604,yes,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,1
120,yes,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,1
6024,no,-.47355494,no,no,Male,yes,Caucasian,.3900618,0,0
5856,no,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,0
5344,no,-.47355494,no,no,Male,yes,Caucasian,.3825939,0,0
4374,yes,.58045918,no,no,Female,yes,Caucasian,.48291233,0,1
3913,no,-.47355494,no,no,Male,yes,Caucasian,.37849995,0,0
3208,yes,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,1
2995,yes,-.0519493,no,no,Female,no,Caucasian,.43550241,0,1
606,yes,-.47355494,no,no,Male,no,Caucasian,.4243919,0,1
2922,no,-.68435776,yes,no,Female,yes,Caucasian,.1581579,0,0
2897,no,-.47355494,no,no,Female,no,Caucasian,.35707733,0,0
197,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
2114,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
1826,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
3566,yes,-.26275212,no,no,Male,no,Caucasian,.47337195,0,1
2113,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
330,no,-.0519493,no,no,Male,yes,Caucasian,.46824294,0,0
4902,no,-.68435776,no,yes,Female,yes,Caucasian,.43395102,0,0
3167,no,.15885352,yes,no,Female,no,Caucasian,.32607636,0,0
728,no,-.47355494,yes,no,Male,no,Caucasian,.29454163,0,0
359,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
5443,no,-.47355494,no,no,Male,yes,Caucasian,.38453147,0,0
6119,no,.15885352,yes,no,Male,yes,Caucasian,.3269124,0,0
2109,no,-.68435776,yes,no,Male,yes,Caucasian,.19389613,0,0
206,yes,-.68435776,no,no,Male,no,Caucasian,.39226004,0,1
2035,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
2592,no,-.47355494,no,no,Female,yes,Caucasian,.3023544,0,0
441,yes,-.47355494,yes,no,Male,no,Caucasian,.29454163,0,1
3371,yes,-.0519493,no,no,Male,yes,Caucasian,.46294948,0,1
1632,yes,-.26275212,no,no,Male,no,Caucasian,.48292303,0,1
1157,no,-.68435776,yes,no,Female,yes,Caucasian,.16605234,0,0
2584,no,-.47355494,no,no,Male,no,Caucasian,.44800654,0,0
4925,no,-.47355494,no,no,Male,no,Caucasian,.43236277,0,0
3793,no,-.68435776,no,no,Female,no,Caucasian,.29848161,0,0
4669,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
4358,yes,1.0020648,yes,no,Male,yes,Caucasian,.49513105,0,1
5135,yes,-.26275212,yes,no,Male,no,Caucasian,.32408547,0,1
942,yes,-.0519493,yes,no,Male,yes,Caucasian,.28949049,0,1
5755,no,-.68435776,yes,no,Female,yes,Caucasian,.13688923,0,0
1704,yes,-.47355494,no,no,Male,no,Caucasian,.4243919,0,1
4385,no,-.47355494,no,yes,Female,yes,Caucasian,.47129241,0,0
252,no,-.26275212,yes,no,Male,no,Caucasian,.32408547,0,0
3646,no,-.47355494,no,no,Male,no,Caucasian,.43988946,0,0
3890,no,-.26275212,yes,no,Male,no,Caucasian,.32814053,0,0
1126,no,-.26275212,no,no,Male,no,Caucasian,.4884561,0,0
3836,yes,-.26275212,no,no,Female,no,Caucasian,.38239324,0,1
3367,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
973,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
4971,no,-.47355494,yes,no,Male,no,Caucasian,.29454163,0,0
4427,yes,-.47355494,no,no,Male,no,Caucasian,.4243919,0,1
1808,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
5604,yes,-.68435776,no,no,Female,no,Caucasian,.32263231,0,1
4035,yes,-.68435776,no,no,Male,no,Caucasian,.39788753,0,1
1578,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
2007,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
5315,yes,-.47355494,yes,no,Male,yes,Caucasian,.23855481,0,1
1172,yes,-.47355494,no,no,Male,yes,Caucasian,.38453147,0,1
4890,no,-.68435776,yes,no,Female,no,Caucasian,.16778377,0,0
4077,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
3813,no,-.47355494,no,no,Male,no,Caucasian,.44800654,0,0
2029,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
4734,yes,-.26275212,no,no,Female,no,Caucasian,.40247858,0,1
1869,no,-.26275212,no,no,Female,no,Caucasian,.40247858,0,0
1536,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
3044,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
3399,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
3925,yes,-.26275212,no,no,Female,no,Caucasian,.38239324,0,1
4691,no,-.47355494,yes,no,Male,yes,Caucasian,.2455617,0,0
2764,yes,-.47355494,no,no,Female,yes,Caucasian,.3023544,0,1
3246,yes,.58045918,yes,no,Male,no,Caucasian,.46732783,0,1
2932,yes,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,1
5289,yes,-.47355494,no,no,Male,yes,Caucasian,.38453147,0,1
306,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
4284,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
3140,yes,-.68435776,yes,no,Male,yes,Caucasian,.21640453,0,1
3749,no,-.47355494,yes,no,Male,yes,Caucasian,.23855481,0,0
1864,no,-.68435776,yes,no,Male,no,Caucasian,.24579711,0,0
3282,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
3322,no,-.47355494,no,no,Female,no,Caucasian,.35707733,0,0
2225,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
1441,yes,-.47355494,no,no,Female,no,Caucasian,.34184587,0,1
5947,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
1483,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
1982,yes,.15885352,no,no,Female,no,Caucasian,.46803141,0,1
2908,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
1205,yes,-.47355494,no,no,Male,yes,Caucasian,.38453147,0,1
5938,no,-.47355494,no,yes,Female,yes,Caucasian,.45782125,0,0
35,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
4880,no,-.26275212,no,no,Male,no,Caucasian,.4884561,0,0
5789,yes,-.68435776,no,no,Female,no,Caucasian,.30348527,0,1
1782,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
4883,no,-.68435776,no,no,Female,no,Caucasian,.3203007,0,0
4514,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
2936,no,-.26275212,yes,no,Male,no,Caucasian,.32940379,0,0
451,yes,-.47355494,no,no,Male,no,Caucasian,.44063184,0,1
4231,yes,-.47355494,no,no,Male,no,Caucasian,.43988946,0,1
5526,yes,-.47355494,no,no,Male,no,Caucasian,.44063184,0,1
3634,yes,-.68435776,no,no,Female,yes,Caucasian,.25526798,0,1
3757,no,.15885352,no,no,Female,yes,Caucasian,.43519014,0,0
4527,no,-.47355494,no,no,Female,no,Caucasian,.3616004,0,0
5101,yes,-.26275212,yes,no,Male,yes,Caucasian,.27725732,0,1
4616,yes,-.0519493,no,no,Male,yes,Caucasian,.47489616,0,1
4070,no,-.68435776,yes,no,Female,yes,Caucasian,.15931214,0,0
3712,yes,-.47355494,no,no,Female,yes,Caucasian,.2897909,0,1
2081,no,-.47355494,yes,no,Female,no,Caucasian,.21434543,0,0
5668,yes,-.68435776,no,yes,Female,yes,Caucasian,.44097969,0,1
3423,no,-.0519493,no,no,Female,no,Caucasian,.43550241,0,0
255,no,-.68435776,yes,no,Male,no,Caucasian,.24579711,0,0
575,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
290,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
2522,no,-.26275212,yes,no,Male,yes,Caucasian,.26932016,0,0
3661,no,-.0519493,yes,no,Male,yes,Caucasian,.28949049,0,0
4914,yes,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,1
1017,yes,-.68435776,no,no,Male,no,Caucasian,.3977409,0,1
2356,yes,-.26275212,no,no,Male,no,Caucasian,.4842748,0,1
2638,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
6015,no,.15885352,yes,no,Male,yes,Caucasian,.3269124,0,0
20,yes,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,1
2071,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
5191,no,-.68435776,yes,no,Female,yes,Caucasian,.16605234,0,0
1910,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
1057,yes,-.0519493,yes,no,Male,no,Caucasian,.36625001,0,1
5179,no,-.68435776,no,yes,Female,yes,Caucasian,.41464552,0,0
5380,no,-.68435776,yes,no,Male,no,Caucasian,.2532011,0,0
3898,no,-.0519493,yes,no,Male,no,Caucasian,.34121034,0,0
4511,yes,-.68435776,no,yes,Female,no,Caucasian,.49206436,0,1
5398,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
5962,no,-.26275212,no,no,Male,no,Caucasian,.47337195,0,0
3752,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
3808,no,-.26275212,no,no,Female,yes,Caucasian,.35678574,0,0
6042,yes,-.47355494,no,no,Male,yes,Caucasian,.38453147,0,1
2956,no,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,0
3098,yes,-.0519493,yes,no,Male,yes,Caucasian,.31897891,0,1
1307,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
1072,no,-.47355494,no,no,Female,yes,Caucasian,.29007211,0,0
2097,no,-.47355494,no,no,Male,yes,Caucasian,.37849995,0,0
6043,no,-.47355494,yes,no,Male,no,Caucasian,.29271966,0,0
3116,no,-.47355494,no,no,Female,no,Caucasian,.36611509,0,0
540,yes,-.68435776,no,no,Female,no,Caucasian,.32263231,0,1
3214,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
3319,no,-.68435776,yes,no,Male,no,Caucasian,.24579711,0,0
3677,no,-.26275212,yes,no,Male,no,Caucasian,.32940379,0,0
2152,no,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,0
3947,yes,-.0519493,no,no,Female,no,Caucasian,.43550241,0,1
5207,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
759,yes,-.47355494,no,no,Female,no,Caucasian,.35707733,0,1
5940,yes,-.26275212,no,no,Male,no,Caucasian,.47337195,0,1
628,no,-.68435776,no,yes,Female,yes,Caucasian,.45151573,0,0
1905,no,-.47355494,yes,no,Male,yes,Caucasian,.24716733,0,0
3652,yes,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,1
3439,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
4964,no,-.47355494,yes,no,Male,no,Caucasian,.26712498,0,0
96,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
1416,yes,-.47355494,yes,no,Male,no,Caucasian,.28734052,0,1
4052,no,-.68435776,yes,no,Female,yes,Caucasian,.13688923,0,0
1071,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
5568,yes,-.68435776,no,no,Male,no,Caucasian,.39226004,0,1
4629,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
3672,yes,-.47355494,yes,no,Male,no,Caucasian,.26712498,0,1
1565,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
2965,yes,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,1
2837,yes,-.26275212,no,no,Female,no,Caucasian,.38239324,0,1
1974,no,-.26275212,no,no,Female,no,Caucasian,.40459022,0,0
165,no,-.26275212,yes,no,Male,no,Caucasian,.32814053,0,0
88,yes,-.68435776,no,no,Female,no,Caucasian,.32927537,0,1
5927,yes,-.47355494,no,no,Male,no,Caucasian,.44800654,0,1
1006,yes,-.26275212,no,no,Male,no,Caucasian,.46494469,0,1
184,yes,-.68435776,yes,no,Female,yes,Caucasian,.1581579,0,1
1849,yes,.15885352,no,no,Female,yes,Caucasian,.40902346,0,1
5099,no,-.26275212,no,no,Male,no,Caucasian,.46494469,0,0
4736,yes,-.47355494,no,no,Female,no,Caucasian,.3616004,0,1
3788,yes,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,1
3631,no,-.68435776,yes,no,Female,yes,Caucasian,.16605234,0,0
5995,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
5413,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
5462,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
2796,yes,-.26275212,no,no,Female,no,Caucasian,.38239324,0,1
1165,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
4612,yes,-.26275212,yes,no,Male,no,Caucasian,.3116281,0,1
2212,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
1507,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
3225,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
3244,no,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,0
890,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
1029,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
3248,yes,-.68435776,no,no,Male,no,Caucasian,.38483214,0,1
523,yes,-.26275212,no,no,Male,yes,Caucasian,.41741955,0,1
5248,yes,-.47355494,no,no,Male,no,Caucasian,.44800654,0,1
2784,no,-.47355494,no,no,Male,no,Caucasian,.43236277,0,0
1811,no,-.26275212,yes,no,Male,no,Caucasian,.3116281,0,0
2630,yes,-.26275212,no,no,Male,no,Caucasian,.4884561,0,1
5240,yes,-.0519493,no,no,Male,yes,Caucasian,.4646287,0,1
3112,yes,-.68435776,no,no,Male,no,Caucasian,.39226004,0,1
1800,yes,-.47355494,no,no,Male,no,Caucasian,.43988946,0,1
5182,no,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,0
4392,yes,-.68435776,yes,no,Female,no,Caucasian,.16778377,0,1
2147,no,-.68435776,yes,no,Female,yes,Caucasian,.13688923,0,0
921,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
3131,no,-.68435776,no,no,Female,yes,Caucasian,.27945983,0,0
2277,no,-.26275212,no,no,Female,no,Caucasian,.37207395,0,0
122,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
4232,no,-.47355494,no,no,Male,no,Caucasian,.44800654,0,0
5562,no,-.47355494,no,no,Male,yes,Caucasian,.3900618,0,0
6110,no,-.0519493,no,no,Female,no,Caucasian,.44475842,0,0
1272,no,-.47355494,yes,no,Male,yes,Caucasian,.24716733,0,0
1189,yes,-.26275212,no,no,Male,yes,Caucasian,.4221195,0,1
6095,no,-.68435776,yes,no,Male,no,Caucasian,.25964466,0,0
2076,yes,-.68435776,no,no,Male,no,Caucasian,.39788753,0,1
3288,no,-.26275212,yes,no,Male,no,Caucasian,.32408547,0,0
917,no,-.47355494,no,no,Male,yes,Caucasian,.3825939,0,0
5880,no,-.47355494,no,no,Male,yes,Caucasian,.38232693,0,0
3934,no,-.26275212,no,no,Male,no,Caucasian,.4842748,0,0
1846,no,-.47355494,yes,no,Male,yes,Caucasian,.22283636,0,0
4543,yes,-.68435776,yes,no,Male,yes,Caucasian,.21640453,0,1
43,no,-.68435776,yes,no,Male,yes,Caucasian,.21640453,0,0
5514,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
232,yes,-.68435776,no,no,Male,no,Caucasian,.38483214,0,1
2324,yes,-.47355494,no,no,Male,no,Caucasian,.43988946,0,1
2465,no,-.0519493,yes,no,Male,no,Caucasian,.36625001,0,0
5142,no,-.47355494,yes,no,Male,no,Caucasian,.29271966,0,0
5202,no,.15885352,yes,no,Female,no,Caucasian,.28931576,0,0
1770,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
480,yes,-.26275212,no,no,Male,no,Caucasian,.47337195,0,1
3183,no,-.68435776,yes,no,Female,yes,Caucasian,.17220987,0,0
3816,yes,-.26275212,no,no,Male,no,Caucasian,.4842748,0,1
4467,no,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,0
2090,no,-.68435776,no,no,Female,no,Caucasian,.32263231,0,0
5639,yes,-.26275212,no,no,Female,no,Caucasian,.40247858,0,1
4588,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
1219,no,-.47355494,yes,no,Male,no,Caucasian,.26712498,0,0
4957,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
2866,yes,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,1
5499,yes,-.68435776,no,no,Male,no,Caucasian,.3977409,0,1
1911,yes,-.68435776,no,no,Male,no,Caucasian,.39788753,0,1
429,no,.15885352,yes,no,Male,yes,Caucasian,.3557294,0,0
5954,yes,.15885352,yes,no,Male,yes,Caucasian,.3269124,0,1
2690,no,-.26275212,no,no,Male,no,Caucasian,.4842748,0,0
3184,yes,-.47355494,no,no,Male,no,Caucasian,.44063184,0,1
2831,no,-.68435776,yes,no,Male,no,Caucasian,.23416598,0,0
3048,yes,-.68435776,no,no,Female,no,Caucasian,.30348527,0,1
2438,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
3499,yes,-.26275212,no,no,Male,no,Caucasian,.46494469,0,1
902,no,-.68435776,yes,no,Male,no,Caucasian,.2532011,0,0
6029,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
3412,yes,-.68435776,no,no,Male,no,Caucasian,.40823349,0,1
5596,no,-.47355494,no,no,Female,yes,Caucasian,.29007211,0,0
2643,yes,-.47355494,no,yes,Male,no,Caucasian,.60316271,1,1
413,yes,-.26275212,no,yes,Male,yes,Caucasian,.60734832,1,1
1344,no,.58045918,no,no,Male,no,Caucasian,.65470493,1,0
3948,no,-.68435776,no,yes,Male,no,Caucasian,.56324506,1,0
115,yes,1.4236704,no,no,Female,no,Caucasian,.69029659,1,1
2878,no,1.2128676,no,no,Male,no,Caucasian,.76256889,1,0
4672,no,.58045918,no,no,Female,no,Caucasian,.55811578,1,0
4703,yes,.36965632,no,no,Male,no,Caucasian,.61099452,1,1
3538,yes,-.0519493,no,yes,Male,yes,Caucasian,.65316236,1,1
6107,no,.36965632,no,no,Male,yes,Caucasian,.56120473,1,0
3747,yes,1.4236704,no,no,Male,no,Caucasian,.76388413,1,1
5555,yes,-.26275212,no,yes,Male,yes,Caucasian,.61475974,1,1
3939,yes,.36965632,no,no,Male,no,Caucasian,.58722436,1,1
4566,no,-.68435776,no,yes,Male,no,Caucasian,.57323658,1,0
6099,no,1.6344732,no,no,Male,no,Caucasian,.82026863,1,0
4664,yes,-.0519493,no,yes,Female,yes,Caucasian,.57019383,1,1
5497,no,5.0073185,yes,no,Male,yes,Caucasian,.96143347,1,0
502,no,-.68435776,no,yes,Female,no,Caucasian,.50536048,1,0
5418,no,-.47355494,no,yes,Male,no,Caucasian,.61499196,1,0
6007,yes,.15885352,no,no,Male,no,Caucasian,.57161218,1,1
2264,yes,3.3208959,yes,no,Male,no,Caucasian,.88089043,1,1
5237,yes,.15885352,no,yes,Male,yes,Caucasian,.68447065,1,1
481,no,.36965632,no,no,Male,no,Caucasian,.58722436,1,0
4626,yes,-.68435776,no,yes,Male,no,Caucasian,.56324506,1,1
4066,no,.36965632,no,no,Male,yes,Caucasian,.55580503,1,0
3426,no,-.26275212,no,yes,Female,no,Caucasian,.58577633,1,0
6062,yes,.36965632,no,no,Female,no,Caucasian,.51729321,1,1
1759,no,-.68435776,no,yes,Male,no,Caucasian,.57323658,1,0
4641,yes,.36965632,no,no,Male,yes,Caucasian,.54659301,1,1
4739,yes,.79126197,no,no,Female,no,Caucasian,.5755893,1,1
2541,no,-.0519493,no,no,Male,no,Caucasian,.52815896,1,0
2778,yes,1.4236704,no,no,Male,no,Caucasian,.76388413,1,1
5218,yes,.36965632,no,no,Male,no,Caucasian,.59633094,1,1
1945,no,.36965632,no,no,Male,no,Caucasian,.58722436,1,0
4722,yes,2.6884873,no,no,Male,no,Caucasian,.91353118,1,1
2681,yes,1.0020648,no,no,Female,no,Caucasian,.64311087,1,1
3662,yes,.15885352,no,no,Male,no,Caucasian,.56910932,1,1
4522,yes,.58045918,no,yes,Male,no,Caucasian,.79668492,1,1
3575,yes,.58045918,no,no,Female,no,Caucasian,.56557089,1,1
4988,no,.58045918,no,yes,Male,no,Caucasian,.79668492,1,0
867,no,-.0519493,no,yes,Male,yes,Caucasian,.65316236,1,0
5316,no,-.68435776,no,yes,Male,yes,Caucasian,.52239174,1,0
1648,yes,-.68435776,no,yes,Male,no,Caucasian,.57323658,1,1
1838,no,.58045918,no,no,Male,yes,Caucasian,.58621484,1,0
6000,yes,1.2128676,no,no,Male,yes,Caucasian,.69954938,1,1
4058,no,-.26275212,no,yes,Male,no,Caucasian,.66258383,1,0
2975,yes,.79126197,yes,no,Male,no,Caucasian,.50726748,1,1
1287,yes,-.68435776,no,yes,Male,no,Caucasian,.56324506,1,1
1499,no,-.26275212,no,yes,Male,no,Caucasian,.65993297,1,0
89,yes,1.0020648,no,yes,Male,no,Caucasian,.84307384,1,1
2628,no,2.8992901,no,no,Male,no,Caucasian,.92905277,1,0
308,yes,-.26275212,no,yes,Male,yes,Caucasian,.6028586,1,1
445,no,-.68435776,no,yes,Male,no,Caucasian,.58506984,1,0
2024,no,2.6884873,no,no,Male,yes,Caucasian,.88020933,1,0
3833,yes,-.0519493,no,yes,Female,no,Caucasian,.61965489,1,1
3154,yes,.15885352,no,no,Male,no,Caucasian,.56910932,1,1
1160,yes,1.4236704,no,no,Male,no,Caucasian,.79289943,1,1
4772,no,-.0519493,no,no,Male,no,Caucasian,.52815896,1,0
4042,yes,.36965632,no,no,Female,no,Caucasian,.51729321,1,1
5180,no,-.0519493,no,no,Male,no,Caucasian,.50596637,1,0
2691,no,1.4236704,no,no,Male,yes,Caucasian,.75073522,1,0
5257,no,-.68435776,no,yes,Male,yes,Caucasian,.51791418,1,0
1423,yes,2.0560789,no,no,Male,no,Caucasian,.86640298,1,1
5112,yes,1.6344732,no,no,Male,no,Caucasian,.82026863,1,1
4303,yes,5.2181211,yes,no,Female,no,Caucasian,.95978206,1,1
1147,yes,.15885352,no,no,Male,no,Caucasian,.57161218,1,1
484,no,1.6344732,no,no,Male,yes,Caucasian,.76429302,1,0
2187,yes,2.0560789,no,no,Male,no,Caucasian,.8474884,1,1
4747,no,.58045918,no,no,Male,no,Caucasian,.63548136,1,0
3361,no,-.47355494,no,yes,Male,no,Caucasian,.61499196,1,0
2091,no,2.2668817,no,no,Male,no,Caucasian,.88194519,1,0
4531,no,1.4236704,yes,no,Male,yes,Caucasian,.59887099,1,0
4917,no,-.0519493,no,no,Male,no,Caucasian,.50596637,1,0
2906,no,1.0020648,no,yes,Male,no,Caucasian,.84136999,1,0
