policyno,plcydate,clm_freq5,clm_amt5,clm_amt,kidsdriv,travtime,car_use,bluebook,retained,npolicy,car_type,red_car,mvr_pts,clm_flag,age,homekids,yoj,income,gender,parent1,jobclass,max_educ,home_val,homevalue,samehome,yearsinhome,area,in_yy,hadclaim,commercial,cartype_panel,cartype_sports,cartype_pickup,cartype_suv,cartype_sedan,cartype_van,redcar,revolked,male,married,singleparent,job_bluecollar,urban,predictedclaim
82797015,1998-03-08,0,0,7571,0,63,Private,9400,13,2,Pickup,yes,3,Yes,43,0,12,46671,M,No,Blue Collar,<High School,183055,183055,5,5,Urban,FALSE,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,.27901623
82806316,1994-02-18,0,0,0,0,26,Private,18910,6,2,Sedan,no,0,No,52,0,9,46188,F,No,Manager,Masters,163879,163879,12,12,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,.0772838
82831789,1994-05-11,2,8487,15846,0,51,Private,6530,1,3,Sports Car,no,3,Yes,43,0,11,,F,No,Professional,High School,178766,178766,1,1,Urban,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.53670579
82850829,1995-08-26,0,0,0,0,49,Commercial,6560,1,1,Pickup,no,3,No,49,0,11,1573,M,No,Student,<High School,120732,120732,5,5,Urban,TRUE,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,.53329527
82857347,1995-03-19,2,5346,3774,2,53,Private,5400,1,1,SUV,no,2,Yes,39,2,12,72695,F,No,Manager,Masters,NA,,20,20,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,
82859626,1993-11-26,0,0,0,0,48,Private,6500,1,1,SUV,no,0,No,50,0,0,0,F,No,Lawyer,PhD,0,0,17,17,Rural,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.050419349
82881413,1997-10-11,2,26178,0,0,38,Private,6670,16,2,SUV,no,1,No,49,0,8,156753,F,No,Manager,PhD,NA,,14,14,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,
82883179,1995-09-12,0,0,0,0,38,Commercial,11450,6,1,Pickup,no,0,No,48,0,10,70210,M,No,Manager,High School,250072,250072,8,8,Urban,FALSE,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,.23005682
82908376,1996-05-06,2,8592,0,0,5,Private,11430,4,4,Sports Car,no,4,No,55,0,14,98789,F,No,Unknown,PhD,269098,269098,10,10,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.19323519
82914772,1997-11-07,4,9196,0,0,9,Commercial,36260,6,1,Panel Truck,yes,2,No,47,0,8,185671,M,No,Manager,PhD,0,0,13,13,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,.36028987
82915157,1999-03-09,0,0,0,0,18,Private,32140,1,1,Sedan,yes,0,No,48,0,16,140390,M,No,Lawyer,Masters,0,0,21,21,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,.067542262
82922914,1996-07-02,0,0,0,0,57,Commercial,25530,1,2,Panel Truck,yes,0,No,58,0,19,42485,M,No,Blue Collar,High School,156093,156093,1,1,Rural,TRUE,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,.056952108
82929682,1995-03-19,0,0,0,0,29,Private,12950,4,1,Sedan,yes,1,No,57,0,4,50397,M,No,Lawyer,PhD,0,0,12,12,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,.16300076
82939306,1993-09-11,0,0,0,0,38,Private,22090,19,1,Sedan,no,0,No,34,4,0,0,F,No,Home Maker,<High School,NA,,6,6,Rural,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
82952397,1998-08-18,0,0,0,0,36,Private,19480,13,1,Sedan,yes,2,No,58,0,13,41696,M,No,Professional,High School,206805,206805,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,.072458588
82955254,1997-08-09,2,3700,3280,0,33,Private,8620,1,1,SUV,no,5,Yes,27,1,10,44208,F,Yes,Clerical,High School,0,0,9,9,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,.62716848
82969911,1993-12-26,0,0,0,3,20,Private,17560,6,2,SUV,no,1,No,39,3,11,121626,F,Yes,Professional,Bachelors,306169,306169,11,11,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,.36962119
82981563,1996-07-03,0,0,0,0,5,Private,17620,3,4,Sedan,no,5,No,50,0,12,7971,F,No,Home Maker,PhD,0,0,NA,,Rural,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
82983434,1998-07-08,1,504,0,0,37,Private,8090,1,2,Sports Car,no,0,No,33,3,9,58195,F,No,Professional,High School,173288,173288,1,1,Urban,TRUE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.46899623
83006741,1998-11-06,4,610,5273,1,30,Commercial,33110,1,1,Panel Truck,yes,0,Yes,43,3,15,39564,M,No,Blue Collar,High School,205645,205645,4,4,Urban,TRUE,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,.54400593
83029121,1998-02-02,0,0,1207,0,41,Private,7240,13,2,Pickup,yes,0,Yes,40,1,11,40252,M,Yes,Blue Collar,High School,201112,201112,1,1,Urban,FALSE,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,.39526013
83034669,1994-03-20,0,0,7893,0,64,Private,11780,1,1,SUV,no,6,Yes,42,0,12,44614,F,No,Professional,High School,210753,210753,11,11,Urban,TRUE,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,.59014517
83047069,1998-06-29,3,10037,0,1,39,Private,7970,6,1,Pickup,no,5,No,45,2,16,40390,M,No,Blue Collar,<High School,229727,229727,6,6,Urban,FALSE,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,.67254543
83049760,1996-06-25,1,6815,0,0,5,Private,12830,1,1,Sedan,no,6,No,54,0,14,59291,M,No,Blue Collar,<High School,0,0,1,1,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,.33145717
83050004,1994-01-23,2,7103,0,0,22,Commercial,40900,1,1,Panel Truck,yes,5,No,54,0,NA,50457,M,No,Manager,Bachelors,234578,234578,11,11,Urban,TRUE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,.22596252
83068970,1995-12-24,0,0,0,0,18,Commercial,30500,1,2,Panel Truck,yes,2,No,48,0,10,,M,No,Unknown,Masters,155212,155212,18,18,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,.15757494
83074675,1998-07-07,0,0,0,0,30,Commercial,28610,13,1,Panel Truck,yes,1,No,43,0,8,196974,M,No,Unknown,PhD,486776,486776,12,12,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,.06114769
83132297,1993-07-21,0,0,3829,0,38,Private,8330,1,1,Pickup,yes,0,Yes,39,0,11,52586,M,No,Blue Collar,<High School,260933,260933,7,7,Urban,TRUE,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,.21611135
83150644,1998-06-20,2,10457,34640,0,52,Commercial,24370,6,1,Panel Truck,no,0,Yes,57,0,11,113403,M,No,Manager,PhD,320542,320542,11,11,Urban,FALSE,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,.28581998
83150859,1995-01-13,2,40703,1807,0,17,Commercial,6850,7,1,Pickup,yes,4,Yes,29,1,12,24464,M,No,Clerical,High School,123024,123024,7,7,Urban,FALSE,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,.58101571
83160114,1996-04-19,2,8835,0,2,5,Commercial,18840,7,4,Van,no,4,No,42,3,12,62386,M,No,Professional,Bachelors,202871,202871,9,9,Urban,FALSE,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,.51685035
83179308,1998-12-10,0,0,0,0,33,Private,19920,6,1,Van,no,0,No,45,0,12,139239,M,No,Lawyer,Masters,342461,342461,11,11,Rural,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,.011067446
83194018,1993-12-15,0,0,0,0,49,Commercial,28380,4,1,Panel Truck,no,0,No,47,0,14,106484,M,No,Manager,Masters,328359,328359,19,19,Urban,FALSE,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,.12699816
83205196,1994-01-09,1,1037,0,0,11,Commercial,25540,1,2,Pickup,no,2,No,53,0,15,75184,F,No,Manager,Bachelors,268417,268417,10,10,Urban,TRUE,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,.16708601
83212656,1998-07-08,1,14968,8363,0,25,Commercial,38290,3,2,Panel Truck,no,1,Yes,48,0,11,151979,F,No,Unknown,PhD,395160,395160,18,18,Urban,FALSE,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,.21035801
83219114,1996-01-31,3,7825,0,0,44,Commercial,15960,17,2,Sedan,yes,6,No,56,0,13,69790,M,No,Blue Collar,High School,198028,198028,1,1,Urban,FALSE,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,.32492521
83220536,1995-08-04,0,0,3033,0,16,Commercial,22330,1,1,Pickup,yes,3,Yes,24,1,10,55492,F,Yes,Blue Collar,High School,0,0,1,1,Urban,TRUE,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,.54323035
83222396,1997-01-29,0,0,8633,1,28,Private,15700,13,2,SUV,no,2,Yes,63,1,2,38111,F,No,Lawyer,Masters,152804,152804,19,19,Urban,FALSE,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,.23842722
83241023,1997-11-05,0,0,0,0,78,Commercial,38870,1,2,Panel Truck,no,0,No,42,2,13,63030,F,No,Clerical,<High School,217602,217602,7,7,Rural,TRUE,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,.049694095
83242208,1997-05-19,0,0,0,0,44,Private,1500,6,3,Sports Car,no,2,No,41,0,0,0,F,No,Home Maker,<High School,68224,68224,5,5,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.095554017
83243433,1994-06-28,0,0,9543,0,39,Commercial,9310,1,1,Pickup,yes,0,Yes,55,0,12,62924,M,No,Professional,Bachelors,237604,237604,14,14,Urban,TRUE,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,.31707719
83265515,1997-07-22,0,0,0,3,41,Private,6000,4,3,Pickup,yes,4,No,49,0,11,105646,M,No,Professional,High School,334922,334922,6,6,Rural,FALSE,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,.064610042
83275391,1995-08-25,2,3469,0,1,30,Private,13520,1,1,Sports Car,no,4,No,41,3,13,79190,F,No,Manager,High School,235543,235543,1,1,Urban,TRUE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.59311903
83279189,1998-06-28,2,35062,0,0,37,Private,3800,6,1,SUV,no,0,No,43,2,16,98666,F,No,Lawyer,Masters,319269,319269,16,16,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,.26739335
83283900,1993-09-09,1,3777,0,0,5,Commercial,24860,6,1,Panel Truck,yes,5,No,46,0,5,95640,M,No,Blue Collar,Bachelors,282509,282509,13,13,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,.22827312
83291137,1994-07-01,0,0,0,0,16,Commercial,29600,1,2,Panel Truck,yes,0,No,40,0,11,214804,M,No,Unknown,PhD,542478,542478,5,5,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,.089342803
83298886,1997-11-13,0,0,0,0,14,Private,13500,1,3,SUV,no,2,No,37,0,11,,F,No,Lawyer,Masters,164213,164213,13,13,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.14929478
83310720,1995-03-02,0,0,0,0,21,Private,19520,4,2,Sedan,no,2,No,40,0,12,306277,F,No,Manager,PhD,0,0,19,19,Urban,FALSE,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,.2373939
83315212,1999-03-14,0,0,0,0,44,Private,7010,1,1,Sports Car,no,0,No,39,0,9,16149,F,No,Clerical,High School,0,0,6,6,Rural,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.097893156
83323704,1994-05-09,2,10345,1538,0,45,Private,13540,4,1,Sedan,no,4,Yes,53,0,13,64993,M,No,Clerical,<High School,241636,241636,1,1,Urban,FALSE,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,.21173681
83323957,1994-12-30,0,0,0,0,66,Private,15380,6,1,SUV,no,0,No,42,0,0,0,F,No,Student,High School,78609,78609,NA,,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
83329952,1994-04-24,3,4351,0,0,17,Private,7960,4,3,SUV,no,1,No,58,0,NA,38435,F,No,Clerical,High School,156981,156981,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.29261643
83383024,1994-06-17,0,0,0,0,27,Commercial,9280,6,3,Pickup,no,0,No,41,0,8,36807,M,No,Blue Collar,<High School,0,0,1,1,Rural,FALSE,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,.20107079
83386918,1999-02-17,0,0,3518,0,40,Private,5820,7,1,SUV,no,2,Yes,30,1,8,13186,F,Yes,Home Maker,High School,0,0,8,8,Urban,FALSE,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,.65731257
83410927,1998-11-17,2,3149,0,0,23,Private,10060,1,1,Pickup,yes,0,No,48,0,13,54108,M,No,Professional,High School,183134,183134,1,1,Urban,TRUE,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,.22511373
83420163,1998-07-04,0,0,0,0,21,Private,19440,1,1,Sedan,yes,0,No,37,0,12,117782,M,No,Professional,Masters,323295,323295,16,16,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,.039861109
83424321,1997-08-23,2,4289,0,0,6,Commercial,36460,1,3,Pickup,no,0,No,43,0,11,142297,F,No,Unknown,PhD,0,0,NA,,Urban,FALSE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,
83435523,1995-11-15,0,0,0,0,33,Commercial,14890,1,1,Sedan,no,1,No,30,2,13,103881,M,No,Blue Collar,Bachelors,287047,287047,9,9,Rural,TRUE,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,.028630368
83442971,1994-05-21,1,22195,0,0,51,Private,15940,10,3,Sedan,yes,4,No,47,0,11,33046,M,No,Blue Collar,<High School,216287,216287,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,.2740103
83445151,1998-03-01,1,6733,5153,0,42,Private,10750,1,1,SUV,no,4,Yes,44,3,16,48525,F,No,Blue Collar,<High School,188588,188588,8,8,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,.3950519
83446574,1993-10-02,0,0,0,2,60,Private,6000,10,1,SUV,no,4,No,45,2,0,0,F,No,Home Maker,Bachelors,100508,100508,11,11,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.10401016
83449196,1996-03-14,3,35371,0,0,41,Commercial,25380,1,1,Panel Truck,yes,0,No,57,0,14,177908,M,No,Manager,PhD,467833,467833,13,13,Urban,TRUE,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,.27622756
83460798,1993-06-29,2,4663,0,0,20,Private,6700,4,1,Pickup,yes,1,No,52,0,13,32967,M,No,Lawyer,Masters,0,0,14,14,Urban,FALSE,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,.28299186
83464802,1996-09-05,0,0,0,0,34,Private,17750,1,2,Sedan,no,2,No,53,0,13,70195,M,No,Professional,Bachelors,0,0,9,9,Rural,TRUE,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,.027898652
83481965,1997-10-03,2,5765,3177,0,25,Private,17220,1,1,SUV,no,0,Yes,48,0,8,,F,No,Home Maker,Bachelors,0,0,12,12,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.3164537
83482986,1996-11-04,1,19582,0,0,30,Commercial,13040,1,2,SUV,no,4,No,58,0,9,53526,F,No,Blue Collar,High School,196828,196828,5,5,Rural,TRUE,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,.067767389
83493560,1994-09-28,0,0,4622,0,40,Commercial,5500,17,2,SUV,no,5,Yes,40,0,0,0,F,No,Student,High School,0,0,13,13,Urban,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,.71979451
83496546,1999-02-22,0,0,0,0,44,Private,19790,6,1,Sedan,no,0,No,36,2,13,77925,F,No,Manager,PhD,241182,241182,18,18,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,.061012872
83498769,1998-11-30,2,42789,0,0,35,Commercial,12020,1,1,Pickup,yes,2,No,46,0,13,59244,M,No,Blue Collar,High School,174518,174518,6,6,Urban,TRUE,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,.43574324
83499064,1998-01-09,0,0,0,1,36,Commercial,10830,1,5,Pickup,yes,0,No,42,1,9,34560,M,No,Clerical,<High School,119626,119626,7,7,Urban,TRUE,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,.47277933
83499156,1996-02-20,0,0,5247,0,5,Commercial,20080,4,2,Pickup,no,2,Yes,39,0,9,42141,F,No,Blue Collar,High School,181281,181281,4,4,Urban,FALSE,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,.28068867
83500088,1996-05-21,1,8436,0,0,37,Commercial,24120,1,1,Panel Truck,yes,6,No,39,1,NA,47424,M,Yes,Clerical,<High School,0,0,5,5,Rural,TRUE,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,.18535361
83502730,1997-11-02,1,7054,0,0,66,Private,7610,1,1,Pickup,no,0,No,36,1,12,25081,M,No,Clerical,<High School,119233,119233,NA,,Rural,TRUE,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,
83509464,1996-08-28,2,6359,0,0,25,Commercial,9710,7,1,Sedan,no,8,No,52,0,13,30149,M,No,Blue Collar,High School,NA,,1,1,Urban,FALSE,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,
83512630,1997-06-18,0,0,0,1,32,Private,11510,10,1,SUV,no,0,No,43,2,15,48999,F,No,Professional,Bachelors,223626,223626,NA,,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,
83527511,1993-07-18,0,0,0,0,16,Commercial,12660,6,2,Sedan,no,0,No,49,0,11,62580,F,No,Blue Collar,High School,231574,231574,5,5,Rural,FALSE,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,.014786389
83554290,1996-04-10,0,0,0,0,5,Commercial,34700,11,1,Panel Truck,yes,0,No,34,4,16,49923,M,No,Clerical,<High School,152311,152311,6,6,Rural,FALSE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,.018067652
83554851,1997-09-05,0,0,0,0,17,Private,14690,13,1,SUV,no,0,No,53,0,14,70371,F,No,Professional,Bachelors,247936,247936,14,14,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,.11844808
83556343,1994-11-21,0,0,4934,0,28,Private,18850,7,3,Van,no,1,Yes,25,1,10,35714,M,Yes,Clerical,<High School,0,0,1,1,Urban,FALSE,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,.33752516
83570651,1995-03-15,0,0,0,0,31,Private,26420,3,1,Sports Car,no,0,No,44,1,13,99555,F,No,Blue Collar,Bachelors,290524,290524,5,5,Urban,FALSE,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,.29024449
83574201,1993-09-11,0,0,0,0,21,Private,16370,10,1,SUV,no,0,No,38,1,NA,35183,F,Yes,Clerical,High School,0,0,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,.27469277
83582338,1995-10-04,0,0,4102,3,39,Commercial,5620,1,2,Pickup,no,0,Yes,38,3,17,3151,M,No,Student,High School,107534,107534,1,1,Urban,TRUE,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,.90903145
83591102,1994-03-07,0,0,0,0,44,Private,5700,6,1,Pickup,no,0,No,42,0,4,17574,M,No,Professional,Masters,83322,83322,16,16,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,.16027179
83593555,1999-05-13,2,8079,2730,0,5,Commercial,10980,10,1,SUV,no,3,Yes,28,2,8,66783,F,No,Blue Collar,Bachelors,227215,227215,10,10,Urban,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,.31336713
83600803,1995-06-30,0,0,0,0,36,Commercial,24500,1,1,SUV,no,0,No,42,0,10,45375,F,No,Blue Collar,High School,0,0,10,10,Rural,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,.078056462
83638871,1994-03-08,0,0,0,0,28,Private,20070,3,1,Van,no,0,No,34,0,10,8903,F,No,Student,High School,0,0,8,8,Urban,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.2442311
83640969,1994-12-30,1,24066,15871,0,26,Private,6210,4,2,Sports Car,no,0,Yes,38,3,14,40542,F,Yes,Clerical,High School,0,0,8,8,Urban,FALSE,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,.68058562
83647214,1996-09-09,1,1468,0,0,39,Private,2850,13,1,Sports Car,no,5,No,36,2,11,13509,F,Yes,Clerical,High School,0,0,1,1,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.16480526
83650790,1998-04-02,1,1552,0,0,5,Private,25300,8,3,SUV,no,7,No,33,2,NA,60049,F,No,Professional,Bachelors,196524,196524,7,7,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.19151121
83652628,1997-03-13,0,0,0,0,26,Commercial,34170,10,3,Panel Truck,yes,0,No,56,0,11,70341,M,No,Unknown,PhD,248361,248361,15,15,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,.076568328
83653405,1997-09-03,0,0,0,0,5,Private,10880,4,1,SUV,no,0,No,49,0,12,44767,F,No,Manager,High School,0,0,10,10,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,.39767039
83693509,1994-12-22,0,0,0,0,35,Private,19020,13,2,SUV,no,0,No,34,4,16,37543,F,No,Clerical,High School,180907,180907,7,7,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,.30722243
83694372,1998-07-14,0,0,0,0,19,Commercial,16930,10,3,Pickup,no,0,No,33,0,5,12067,F,No,Clerical,<High School,NA,,1,1,Urban,FALSE,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,
83694512,1997-03-18,0,0,2251,0,16,Commercial,8850,3,2,SUV,no,0,Yes,48,0,11,73806,F,No,Blue Collar,High School,216274,216274,1,1,Urban,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,.41030595
83698508,1998-12-31,0,0,0,0,15,Private,2040,1,1,SUV,no,3,No,46,0,14,,F,No,Student,<High School,84030,84030,8,8,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.037749004
83708743,1994-07-16,1,35363,0,0,34,Private,13250,1,2,Sedan,yes,0,No,32,4,12,17453,M,No,Clerical,<High School,143763,143763,1,1,Urban,TRUE,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,.36522433
83721026,1993-06-04,1,9030,0,0,30,Commercial,12100,6,1,Pickup,yes,5,No,45,0,10,22335,M,No,Clerical,<High School,0,0,5,5,Urban,FALSE,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,.6014607
83760863,1997-06-22,1,4578,0,0,23,Commercial,19260,1,1,Van,no,7,No,45,0,13,37405,M,No,Blue Collar,<High School,173601,173601,5,5,Urban,TRUE,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,.48611113
83761945,1995-11-27,0,0,0,0,7,Private,7270,1,1,SUV,no,0,No,41,3,13,16680,F,Yes,Student,<High School,0,0,6,6,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,.38758257
83768999,1996-10-13,1,8586,0,0,56,Private,14430,7,1,Sedan,no,4,No,56,0,13,30010,M,No,Professional,High School,155394,155394,6,6,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,.18440878
83769437,1998-08-21,0,0,4306,0,28,Private,28620,1,1,Sedan,no,1,Yes,49,0,0,0,F,No,Home Maker,Bachelors,NA,,12,12,Urban,TRUE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
83783007,1993-10-18,0,0,0,0,11,Private,8210,7,1,SUV,no,0,No,40,0,9,27071,F,No,Blue Collar,<High School,202824,202824,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.19888294
83784496,1997-07-09,2,7456,3974,0,18,Commercial,14770,1,2,SUV,no,4,Yes,43,0,15,,F,No,Blue Collar,High School,229294,229294,1,1,Urban,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,.482822
83788035,1995-12-22,1,8877,5161,0,35,Commercial,15870,1,2,Sedan,no,6,Yes,54,0,10,41345,M,No,Blue Collar,High School,140075,140075,1,1,Urban,TRUE,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,.43835241
83804914,1993-09-25,0,0,0,0,52,Commercial,26410,13,1,Panel Truck,no,0,No,47,0,12,76663,M,No,Professional,Bachelors,286924,286924,13,13,Urban,FALSE,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,.25991637
83812696,1997-08-05,0,0,0,0,9,Commercial,4940,6,2,Pickup,no,0,No,34,1,11,408,M,Yes,Student,High School,0,0,8,8,Urban,FALSE,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,.43684372
83828273,1997-07-23,0,0,0,0,5,Private,16040,3,2,SUV,no,1,No,41,0,8,104436,F,No,Manager,Bachelors,304883,304883,9,9,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,.1829928
83837191,1996-08-14,0,0,0,0,26,Private,9350,13,2,Sports Car,no,0,No,69,1,14,5622,F,No,Home Maker,High School,181254,181254,1,1,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.020027529
83841515,1996-05-04,0,0,0,0,18,Private,13600,4,2,SUV,no,0,No,56,0,13,111702,F,No,Manager,PhD,NA,,17,17,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,
83843241,1994-08-01,0,0,0,0,17,Private,13430,1,3,Sedan,yes,4,No,33,1,NA,86321,M,Yes,Unknown,Masters,227138,227138,24,24,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,.10168543
83848291,1997-05-17,0,0,0,0,29,Private,20480,6,2,SUV,no,0,No,61,0,0,0,M,No,Student,High School,0,0,9,9,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,.02767686
83855609,1997-07-26,0,0,0,0,16,Private,17050,1,2,Van,yes,4,No,41,2,15,92259,M,No,Lawyer,Masters,252944,252944,14,14,Urban,TRUE,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,.14652129
83872125,1997-10-31,2,2630,0,0,52,Commercial,30810,6,1,Panel Truck,yes,2,No,30,4,13,2519,M,No,Student,High School,0,0,9,9,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,.57067597
83887877,1994-05-05,2,3584,0,0,11,Private,16550,1,1,Van,yes,4,No,44,0,14,88371,M,No,Professional,High School,0,0,13,13,Urban,TRUE,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,.34234276
83891735,1995-03-18,2,21383,0,0,25,Commercial,8010,17,1,SUV,no,7,No,49,0,7,32763,F,No,Blue Collar,Bachelors,191657,191657,11,11,Urban,FALSE,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,.31989971
